country,year,M,X,dep_m,n_suppliers,HHI,HHI_clean,entropy,entropy_clean,DCI,GDP.x,DEE,DTE,DMSP,DUC,DTI,asym,cyc2,cyc_katz,broker,eigen,country_name,GDP.y,new_cb_firms,CB_Firms_Cumulative
LTU,2018,1194061111.5252538,109607626.3643294,0.9159237134567134,36,0.7032244528245065,0.6947451514766353,0.7614687410488964,0.2124918980829945,0.019059912355880646,16604.9021440809,54.3821144013592,42.8554781711768,58.6343407782654,57.9649465384254,58.0736921175692,0.7023869714321955,42288383143456400,1.4380639001365658e-4,0,0.5843799937714569,Lithuania,54261795148.5372,152,2275
LTU,2019,1224947140.8227713,78313115.8528095,0.9399098411451797,37,0.6828132174659003,0.6740024735066198,0.81408707312415,0.22545155908238454,0.020208468527358026,17431.7239081591,57.2131725386364,43.8756877907833,61.8873020160454,60.472285285911,62.6174150618061,0.6823063316634181,32232035908340640,8.600090419164097e-5,0,0.5945800782565522,Lithuania,55122066225.796,122,2397
LTU,2020,1295477408.4074802,69422659.62498689,0.9491371850211268,38,0.6431379797908088,0.6334930603256955,0.8863988320377453,0.24367775582927195,0.017615431701829238,17443.65526328,61.2059888295208,48.4105460448266,64.5809702258678,63.9748864473559,67.8575526000328,0.6428009783257641,28814319376067016,5.338681429067904e-5,0,0.5818463860534787,Lithuania,57412038533.2718,123,2520
LTU,2021,1508501239.0150952,67762050.98089126,0.9570109566016324,39,0.6394217862202433,0.6299328858576181,0.8723681294364726,0.2381202266264803,0.017700793481370544,18569.7057246217,62.3609869016972,49.4138477807805,67.72223161081,65.5822173055003,66.7256509096981,0.6391043027921831,37943030579993696,4.973100069394221e-5,0,0.5727438543078424,Lithuania,67037321008.9679,91,2611
LUX,2016,1032813577.1112626,841512092.6729466,0.5510320825036613,35,0.6960426944183231,0.6871027736659209,0.7721647420126682,0.21718400805157495,0.02508803858394893,108351.451826983,NA,NA,NA,NA,NA,0.683253134918325,357899743111616700,0.00306358139770024,0,0.6192780313979013,Luxembourg,62216885435.9488,74,1700
LUX,2017,1342983789.1735435,669045247.0878376,0.667477340023376,37,0.7317888128529925,0.7243385020989088,0.7004306739393648,0.19397579531971393,0.025689045727774664,107142.126672598,61.4663909489503,55.1522647055284,55.6922504496236,71.4920372634794,63.5290113771699,0.7237486231148141,378407854747876350,0.00179377368771738,0,0.6079360889072319,Luxembourg,65712180342.9836,84,1784
LUX,2018,1593268189.8609173,610762256.4604908,0.7228884666816326,37,0.7543816800033786,0.7475589488923612,0.6470600556315684,0.17919544871562462,0.023079094942619727,106788.728745199,65.0023172537474,56.2713958709386,64.307269349588,71.623405120828,67.807198673635,0.7482897602764571,416829800488385200,0.00125249513225811,0,0.6022884604783004,Luxembourg,71085623495.1145,101,1885
LUX,2019,1746517256.8846061,458168360.98103094,0.7921842655169199,39,0.7407392779860268,0.7339166274067117,0.6831471858206565,0.18647077674873147,0.026034768262720897,107591.965850496,68.323056989592,58.0010189488976,68.2532906733113,75.4454202454888,71.5924980906705,0.7370803082552634,340415107414322600,8.122793025124864e-4,0,0.6254206740125293,Luxembourg,69872035113.6469,70,1955
LUX,2020,1872166926.9772096,401869234.713156,0.8232793121396831,42,0.7134638464564178,0.7064751597846232,0.7382562500704798,0.19751779195763833,0.022771216883301013,105274.2471768,70.2617829017269,61.9951155849769,67.6037467839482,75.1877588023974,76.2605104355851,0.711024982119005,311460343515180500,5.223142409818138e-4,0,0.6473376325398319,Luxembourg,73670782100.3909,62,2017
LUX,2021,2212653883.5462413,479142358.4223936,0.8219990239409893,43,0.7071160926631019,0.7001426662979376,0.7379907674562611,0.1962115135477646,0.024053458268209586,110873.185245175,71.5111251726031,64.1410429052136,69.2295573084054,77.1120747389023,75.5618257378913,0.7046545667617827,436595680166484350,5.511927378616388e-4,0,0.6336907532760406,Luxembourg,86386759695.1653,77,2094
LVA,2016,642909052.8620383,449351.9998795968,0.9993015526081827,31,0.6595131006024212,0.6481635372891685,0.8706546529407293,0.25354044761831473,0.017600971044024825,13787.3367440023,NA,NA,NA,NA,NA,0.6595125084724125,14353574583157.527,3.821482608135085e-7,0,0.5453257551905577,Latvia,27117105059.5075,63,940
LVA,2017,1036799350.1255753,563475.0000785076,0.9994568197486638,35,0.6721181243857726,0.6624745398088835,0.8330239001783034,0.23430164523169958,0.022578523087679866,14382.8612727134,51.3127831600463,44.5517187326183,54.296522934123,55.1253102808652,51.2775806925787,0.6721174485711668,28715472637144.707,5.39566031187988e-7,0,0.5782242663163073,Latvia,29391059767.4259,93,1033
LVA,2018,1148943564.4589758,1016406.9999998045,0.9991161370610925,35,0.6890898174010205,0.6799454002657563,0.7879342148529732,0.22161943112902713,0.019349580799756575,15120.0698171804,54.5135670882342,45.551391668604,57.2093822726691,59.9273990757786,55.3660953358851,0.6890889230376006,51150807669902.23,7.3684447854383e-7,0,0.5712357834930606,Latvia,33247935477.3576,65,1098
LVA,2019,1245323051.5922792,985731.9999468816,0.9992090788310858,38,0.6692000496224986,0.6602595104231066,0.8333372731960468,0.22909073121685983,0.020917278168500666,15328.3859933295,56.6391799050614,45.5113907193697,60.5548432717709,63.2445581438708,57.2459274852343,0.6691994433927966,43846661631161.21,5.57864087369353e-7,0,0.6072848974335262,Latvia,33099503950.847,54,1152
LVA,2020,1448493696.3396208,4120032.0000074296,0.9971637112333251,40,0.6300156347031431,0.6205288561057878,0.9078699324131734,0.24610994848332404,0.019353142038595457,14900.7295718866,58.7746737634094,47.404799074051,60.7982611596064,67.9804009007651,58.9152339192149,0.6299795568045302,3573647881611422.5,6.043601580296709e-6,0,0.6113950408940193,Latvia,33379927434.6149,54,1206
LVA,2021,1742824928.6665697,15552550.000000002,0.9911551699287039,41,0.6286188575379308,0.6193343289763791,0.8934913479965505,0.2406015911223447,0.020347334783990912,16070.1680032322,60.4577671966191,48.7594472665447,64.7306889134299,70.4730045479394,57.8679280585626,0.6284825295759814,19099343981312224,2.4199192759200017e-5,0,0.6004476454051227,Latvia,38183326784.9335,43,1249
MAC,2016,2961594402.5584354,0,1,27,0.492553735283125,0.4730365712555529,1.099372848434452,0.33356409711117296,0,68391.3415491921,NA,NA,NA,NA,NA,0.492553735283125,0,0,0,0.476368092250396,Macao SAR China,44964868323.7558,2,71
MAC,2017,3497723209.7078567,0,1,30,0.530047610349482,0.5138423555339469,1.0669216955474787,0.3136900261360536,0,75650.1261840452,NA,NA,NA,NA,NA,0.530047610349482,0,0,0,0.4906216334200405,Macao SAR China,50297028370.6668,2,73
MAC,2018,4065838841.321951,0,1,32,0.5831340111739344,0.5696867212118032,0.9513406396307387,0.2744988845982802,0,79178.6506290559,NA,NA,NA,NA,NA,0.5831340111739344,0,0,0,0.5138636742703254,Macao SAR China,55076322634.344,4,77
MAC,2019,5606713178.272565,0,1,36,0.5713270545365403,0.5590792560947272,0.9509840177441561,0.2653771429917067,0,75724.6078280261,NA,NA,NA,NA,NA,0.5713270545365403,0,0,0,0.5835937800539848,Macao SAR China,55025172016.004,1,78
MAC,2020,5873374764.303654,0,1,36,0.5505448135389878,0.5377032367829588,0.9887961758961107,0.27592882663042784,0,33853.7761550109,NA,NA,NA,NA,NA,0.5505448135389878,0,0,0,0.5515036561497635,Macao SAR China,25280064167.7333,2,80
MAC,2021,7409611298.763798,0,1,34,0.5498737930594204,0.5362336049703119,0.9685771339207155,0.2746676430726389,0,41634.2386139903,NA,NA,NA,NA,NA,0.5498737930594204,0,0,0,0.4974288184215229,Macao SAR China,30633941629.3633,0,80
MAR,2016,358416275.8969523,69365,0.9998065054995607,26,0.7697271894498731,0.760516277027868,0.6174352194181725,0.18950795724215017,0.00825848632883072,3124.42504882813,NA,NA,NA,NA,NA,0.7697271890932768,817002793.7198148,1.6642109912368142e-10,0,0.4594044384824727,Morocco,111572947004.917,63,1193
MAR,2017,436850511.4485113,45123,0.9998967190412489,27,0.7536340726873423,0.7441584600983939,0.6572281360781033,0.19941161010037686,0.007531987225007845,3242.64428710938,23.4077671885681,28.0459897437201,13.3013528200389,24.3037598867099,27.9799663038034,0.7536340726873423,0,5.803357794320618e-12,0,0.43865765253188693,Morocco,118540573367.844,54,1247
MAR,2018,489407059.96448493,58421,0.9998806432684796,30,0.7599658261564758,0.7516887856791129,0.6383399722104292,0.18768095484610606,0.006302715096279089,3304.7119140625,25.4635925756473,28.8888571478013,13.2690350703435,29.3064791955415,30.389998888903,0.7599658261564758,0,1.1749046180398182e-11,0,0.4860610739847891,Morocco,127341147581.818,57,1304
MAR,2019,984524685.0943248,4741998.999819661,0.9952065514021007,35,0.7556224507143324,0.7484348757353422,0.6515963928726043,0.18327218083948615,0.014212718862528992,3364.73950195313,28.4988728073963,29.9183188101724,15.3864974955467,36.7977887246278,31.8928861992382,0.7556222681798489,5733622046205.03,4.2953266410350466e-7,0,0.5587792170861355,Morocco,128920266409.458,46,1350
MAR,2020,1051065997.748804,5324513.000048627,0.9949597114458419,36,0.7359016310368799,0.7283559633522193,0.6838094232567873,0.1908206528277463,0.01143247366859912,3090.89428710938,29.5883737886664,31.441381933731,19.1951655663562,34.3075405274755,33.4094071271029,0.7359014460971439,6539615492407.896,3.9188050848792955e-7,0,0.5495728155941377,Morocco,121353645057.144,69,1419
MAR,2021,1983620399.7653062,1560631.999570874,0.9992138591017146,37,0.7308970889147317,0.723422008051252,0.6880633155429248,0.1905508051383715,0.018447973774081434,3309.130859375,30.8857178350717,31.9148443687896,21.1454428179185,36.6653491954319,33.8172349581469,0.7308970735629181,168733722707.98566,7.661730805352818e-9,0,0.5452931118113991,Morocco,142022058447.231,46,1465
MDA,2016,328978215.7209578,28154,0.9999144271886776,29,0.6524762814517863,0.6400647200750643,0.8738815903553167,0.2595202900123055,0.01042761566897082,2910.95486872376,NA,NA,NA,NA,NA,0.6524762443622361,57976266476.12868,1.3082699368283102e-9,0,0.5145369781847969,Moldova,7980917075.7748,12,196
MDA,2017,366310089.9562214,0,1,34,0.677175976496505,0.6673934303297324,0.8339779240589373,0.23649820210873487,0,3085.33305844263,28.0257637685279,27.9543384498948,24.6491184246386,22.7438764001157,36.7557217994623,0.677175976496505,0,0,0,0.5615095308048335,Moldova,9514404016.20949,20,216
MDA,2018,397960250.95044136,305599,0.9992326758620202,35,0.6938097150759984,0.6848041184605866,0.7903150259016326,0.2222890733152445,0.006905751904581318,3267.9961042872,32.1040488117299,28.2860593072449,32.3481237837542,26.476695353102,41.3053168028186,0.6938096691107267,143081190185.6062,1.370186630822445e-9,0,0.5712357834930607,Moldova,11252353420.8798,17,233
MDA,2019,414696891.9892419,395393.99999987095,0.999047455196481,35,0.6865391094324802,0.6773196714746119,0.8102863456344662,0.2279063348005988,0.007895775282911265,3438.67732670712,34.9973690942033,29.2184467242025,35.5876391946818,31.5361597552692,43.6472307026598,0.6865390113053198,384618923826.0541,3.066632281445436e-9,0,0.5580801284935336,Moldova,11736797054.6965,16,249
MDA,2020,625691852.0547239,473156.0000129578,0.999244358924682,39,0.6560547877837337,0.6470035979885688,0.8652930013625372,0.23618901084322472,0.008448757097208723,3188.91691602699,36.3604321708253,32.2355807223199,33.5049936917481,32.6120939119889,47.0890603572445,0.6560547316597989,354688218915.7677,1.6541628067301415e-9,0,0.5874246195666827,Moldova,11530746234.4492,14,263
MDA,2021,828593866.530303,607382.0002083752,0.9992675095445348,39,0.6472850258073818,0.6380030528023128,0.8626060248212286,0.23545557797083203,0.009157932887607977,3688.16729442144,37.0268208209161,31.8644735067317,35.7436267925584,35.4604278553403,45.0387551290339,0.6472849880876443,502204673191.7156,1.953172290569682e-9,0,0.5680054497052407,Moldova,13691869264.0794,6,269
MDG,2016,209303569.72403672,0,1,24,0.7274383611323856,0.7155878550946633,0.710362602712156,0.2235212619524392,0,451.15659433146,NA,NA,NA,NA,NA,0.7274383611323856,0,0,0,0.4260140128523698,Madagascar,11848613858.442,6,97
MDG,2017,231946211.87714255,0,1,27,0.7392184270385326,0.7291883665400145,0.6912274110550872,0.2097274346873512,0,456.851859574031,5.7502741543911,11.6272998834745,6.09082262458496,0.644225592357058,4.6387485171479,0.7392184270385326,0,0,0,0.4451135585218617,Madagascar,13176313593.5509,12,109
MDG,2018,250013563.09065014,0,1,31,0.7552097132262072,0.7470500370004142,0.6514842302094549,0.1897165572890162,0,459.330367799543,7.42249726457659,12.9707597319691,6.16767063755289,4.12051528360452,6.43104340517982,0.7552097132262072,0,0,0,0.503273723705913,Madagascar,13760033282.2925,10,119
MDG,2019,250807110.3855388,0,1,31,0.7602967077781028,0.7523065980373729,0.6470508536554901,0.18842552843830462,0,467.27741349648,7.17118979868819,12.7281114527893,6.6315513465836,2.26553990213589,7.05955649324397,0.7602967077781028,0,0,0,0.4965624985914211,Madagascar,14104664678.5063,4,123
MDG,2020,251243501.31373346,7697,0.9999693653202386,32,0.7394502390351052,0.7310454080362376,0.6723066757812249,0.19398670142122348,0.0018536376142616134,422.924255422319,6.84227922982597,11.3617609105666,6.36102447008661,2.7700229034276602,6.87630863522299,0.7394502390351052,0,0,0,0.49618782083823926,Madagascar,13051441203.9474,1,124
MDG,2021,291525990.20420986,275345,0.9990563956816465,28,0.7453004681757769,0.7358671521822872,0.6399150174949649,0.1920395388521093,0.0026074686227754228,431.599103077746,7.84982094757566,12.3919351926607,7.15778871651852,3.43581847424567,8.41374140687778,0.7453004681757769,0,2.0255130905866278e-11,0,0.40441985862625807,Madagascar,14354731964.3258,7,131
MDV,2016,381446538.5947944,0,1,26,0.6903890390750657,0.6780046006380683,0.7933922721713951,0.24351404659519144,0,9909.07669723415,NA,NA,NA,NA,NA,0.6903890390750657,0,0,0,0.4594044384824727,Maldives,4409942623.85538,3,81
MDV,2017,435068298.0319743,0,1,28,0.7134287274054684,0.7028149765686339,0.7500592641141804,0.22509400663248702,0,10263.2991147672,21.1533056438816,29.2614761473248,17.3263536009061,22.5524896212651,15.4729032060304,0.7134287274054684,0,0,0,0.457282353974565,Maldives,4816426256.52914,2,83
MDV,2018,710071921.7086183,0,1,32,0.7252907690595183,0.716429180964664,0.7190238273037693,0.2074664219864301,0,10793.8941325367,21.4690247496289,27.6765719881674,17.7954401257061,23.8475873808298,16.5564995038124,0.7252907690595183,0,0,0,0.5217834136749383,Maldives,5404344162.69888,6,89
MDV,2019,819673129.8034091,0,1,33,0.7401398072003205,0.7320191761753305,0.6865956738729381,0.1963661344364349,0,11194.9253748064,24.2743603764411,32.0105301137698,20.5705826805586,26.3825650994132,18.1337636120228,0.7401398072003205,0,0,0,0.5338097877902162,Maldives,5726094799.37709,7,96
MDV,2020,861443821.6946845,0,1,37,0.7110035623684776,0.7029758835453798,0.74161446112573,0.20538114658570464,0,7295.60220956454,26.3108978599468,29.4244620574136,29.5214038131895,29.6369068188825,16.6608187503018,0.7110035623684776,0,0,0,0.5639668294799267,Maldives,3712604583.36665,3,99
MDV,2021,1024654861.5118135,0,1,32,0.7264922621279095,0.7176694318739711,0.6803052816764967,0.19629461123305025,0,9759.2219360708,27.0055208330361,32.4708162563375,29.556200027231,29.0116542712055,16.9834127773706,0.7264922621279095,0,0,0,0.4658599785282399,Maldives,5252457369.55218,2,101
MEX,2016,2703762949.4525337,1135996.9966399781,0.9995800223893275,53,0.6130022592461861,0.6055599950009205,1.0446862935909305,0.2631258145087562,0.147227990465033,10100.5021214015,NA,NA,NA,NA,NA,0.6130018420127881,12471866256636.764,8.208984969559907e-7,0,0.8963534585127341,Mexico,1112233497452.7,1008,20691
MEX,2017,3306472031.442273,1008335.9965487684,0.9996951346993695,53,0.6417078336688239,0.6348175997009167,0.9853648619119664,0.2481844870268959,0.1287307882945811,10193.7727193457,34.9521603409088,40.1415746940616,34.4763328830956,26.6151448481475,38.5755889383304,0.6417077230220519,1399365218250.2131,2.751817684831792e-8,0,0.858505980774443,Mexico,1190721475906,1030,21721
MEX,2018,3732028900.3362465,1549138.0077881257,0.9995850795157143,52,0.6473715506744893,0.6404572673543812,0.9752039753910701,0.2468093706305687,0.14469227109077012,10296.8690928534,37.365065960188,41.4535475666305,35.8950358392108,30.5410361592994,41.5706442756114,0.6473713829148405,3259497537153.731,4.2300179359244794e-8,0,0.8453867187662425,Mexico,1256300182879.73,815,22536
MEX,2019,6018415509.688423,3251573.0203599846,0.999460021124433,55,0.6518025487553456,0.6453544478063705,0.9518327131659805,0.23752272874978408,0.2387514227561267,10159.4448364319,40.2301312512352,43.2321674388842,39.594688854247,35.379993068517,42.7136756432924,0.6518023344829255,11069482396337.775,1.0871192501760164e-7,0,0.8802905041951529,Mexico,1304106203902.45,768,23304
MEX,2020,6627461118.985993,3058677.0054593524,0.9995386972515625,57,0.5985614671650819,0.5913929219358869,1.04161607906319,0.25763118250565187,0.15912484724888132,9234.64362317923,40.9919930449235,42.5359053946774,40.5805285428531,36.1809739309949,44.6705643111686,0.5985613909364714,4146008027367.987,9.811634615886078e-9,0.00541250890947968,0.8781258353026911,Mexico,1121064767308.42,627,23931
MEX,2021,9665258752.402287,1597589.9928727641,0.9998347353124649,61,0.5771406441269602,0.5700929881957428,1.0502850351826274,0.255489482257281,0.22995317008196564,9728.05680032556,43.0758353635853,43.0709133465803,43.8240425449195,39.6845009544534,45.7238846083881,0.577140629051993,1826290446042.0688,5.909460698561021e-9,0.01147667697271138,0.9011707771547882,Mexico,1316569466685.95,433,24364
MKD,2016,427444266.0366816,0,1,30,0.6833450547135391,0.6724259186691784,0.8155251998522246,0.23977591075695812,0,5429.94678358359,NA,NA,NA,NA,NA,0.6833450547135391,0,0,0,0.5369713262935224,North Macedonia,10672467073.2873,17,275
MKD,2017,550879327.5732743,0,1,35,0.683544865646952,0.6742373616953918,0.8204547331295072,0.23076636068812928,0,5510.81862920922,29.7257080548449,31.0846279069132,23.4390482350667,31.7025587399173,32.6765973374826,0.683544865646952,0,0,0,0.5750063240471123,North Macedonia,11307067069.6658,17,292
MKD,2018,611923429.2801601,0,1,34,0.6996167121295334,0.6905141882546707,0.7790848726925333,0.22093171337815365,0,5698.39334484489,34.134882031641,31.6411074063223,30.2894236856061,37.0121001883686,37.5968968462671,0.6996167121295334,0,0,0,0.552720887954996,North Macedonia,12683068114.2388,14,306
MKD,2019,637468435.6730554,0,1,36,0.7038556183848238,0.6953943503386759,0.7790907080572563,0.2174094016070451,0,5961.58475399191,37.1483393055041,32.6803885654897,34.0330697000796,40.8549530599833,41.0249458964639,0.7038556183848238,0,0,0,0.576079143896913,North Macedonia,12606338448.547,9,315
MKD,2020,657045749.5277308,0,1,39,0.6775150886922788,0.6690286436578651,0.825264129743083,0.22526279327520796,0,5743.72649424581,38.8816746695973,36.716095578561,34.517656596703,41.4623617093059,42.8305847938192,0.6775150886922788,0,0,0,0.5874246195666827,North Macedonia,12361036913.8409,13,328
MKD,2021,879566866.1305373,0,1,40,0.6676291457733612,0.6591068161778063,0.8250771428240026,0.22366606257731048,0,6064.92315120022,39.7720768119756,37.0798269670742,37.1861256575799,42.4649948570229,42.3573597662254,0.6676291457733612,0,0,0,0.5797527210259685,North Macedonia,14000283827.0154,7,335
MLI,2016,151726878.24477157,0,1,26,0.6395004508690505,0.6250804689038125,0.899810891399841,0.2761768661238816,0,860.75307554569,NA,NA,NA,NA,NA,0.6395004508690505,0,0,0,0.4594044384824727,Mali,16743796799.8329,5,53
MLI,2017,165302456.74948663,0,1,28,0.6633527336236088,0.6508843163504091,0.860285200150359,0.25817298953992657,0,878.561348377434,6.34455622270006,10.692243883974,7.51628640966382,1.42240843599496,5.74728616116748,0.6633527336236088,0,0,0,0.457282353974565,Mali,18308362040.0521,8,61
MLI,2018,179282951.31391752,0,1,31,0.6749299662801153,0.6640942984894525,0.8265107565834955,0.24068545028472618,0,892.978322791418,7.92257653331802,13.3506638169907,8.35345603923952,1.57002854691167,8.41615773013017,0.6749299662801153,0,0,0,0.503273723705913,Mali,20368015381.2413,9,70
MLI,2019,183190037.9269254,0,1,32,0.6693170151930316,0.6586498221347422,0.8450498381131163,0.24382984214996284,0,909.751069703313,8.38768307748799,13.6982260091848,8.84499355067693,3.25084596263764,7.75666678745261,0.6693170151930316,0,0,0,0.5147828220222248,Mali,20477421884.5414,10,80
MLI,2020,187747270.59404504,0,1,36,0.6477929964454966,0.6377299392010822,0.8575716458717749,0.23930992429504033,0,872.389426814294,9.81924830146717,13.5714166511142,7.91199494886115,6.08226459002325,11.7113170158701,0.6477929964454966,0,0,0,0.5533020883940876,Mali,20698560938.7775,3,83
MLI,2021,220690874.475077,0,1,32,0.6469530549996578,0.6355644438706145,0.8358552816721446,0.24117685395385013,0,872.332509419855,10.3494660314615,13.533142601711,8.29728622180661,7.52356979253793,12.0438655097905,0.6469530549996578,0,0,0,0.47068238611739505,Mali,22999245262.6719,2,85
MLT,2016,582626900.0010476,1208841908.8684812,0.3252230220902941,32,0.6266451126642956,0.6146014066212083,0.9374537574807775,0.2704919773960485,0.017306294995453605,25969.5120352027,NA,NA,NA,NA,NA,0.609235771300975,274314425894017500,0.00251317932530437,0,0.5734925764246313,Malta,12025782834.1534,55,649
MLT,2017,656578064.9983019,1402084636.9487534,0.3189342597878318,37,0.6287017565372333,0.6183879164410453,0.9409795462600709,0.2605928932820865,0.01621694164073805,28546.6597365912,51.6322023027679,44.8295108641495,56.2412876812497,51.4427967369928,54.0152139286794,0.6115050895097947,394724986450819100,0.00201370111604726,0,0.6002900973361924,Malta,14161366724.1955,69,718
MLT,2018,1108894155.3215952,1425908873.4561303,0.43746758337128105,41,0.6585140704583357,0.6499769222197941,0.8614485438647097,0.2319730244603066,0.02043150509164367,29536.8052374716,55.2276243991081,47.6699317746634,58.3887377451801,56.2988068404882,58.5530212361009,0.6438688079538264,696082317812075800,0.00223688764112672,0,0.650367531821571,Malta,16153779510.9928,82,800
MLT,2019,1213806299.128777,1393356148.3725076,0.4655660410773767,41,0.6424868112444616,0.6335489815255732,0.9002743189386567,0.24242812654976295,0.022246132625669286,29522.661886008,57.2895399322888,47.2980998965614,61.8707032538513,61.5337074653126,58.4556491134299,0.6303757047060969,782172024204205700,0.00198072073040034,0,0.6549151363487657,Malta,16337793530.7322,35,835
MLT,2020,1425285547.3975315,1370802130.574074,0.5097427947722624,43,0.6063517466563769,0.5969791691958144,0.9792400341944911,0.26035307988761985,0.02127743098644636,27861.8202844538,55.840447168078,48.3806670067871,55.857090863722,61.548650534280704,57.5753802675221,0.5967778362686089,930369431583112700,0.00164072771253631,0,0.6571852930087845,Malta,16404663226.4598,43,878
MLT,2021,1677835085.8626308,1496823700.0745256,0.5285087938568287,42,0.601004877547959,0.5912732891954702,0.9704386995273788,0.2596373672997563,0.021354555180846307,31436.3493030938,57.2235391934813,50.3656056270372,57.832162186629,60.440002795848,60.2563861644108,0.5922573247350978,1175069834615785700,0.00155457934776359,0,0.6183138781932999,Malta,19739875611.4902,15,893
MMR,2016,248994517.23274285,0,1,25,0.6522441129233946,0.6377542842952026,0.8972809257382163,0.2787559926375713,0,1225.37913972668,NA,NA,NA,NA,NA,0.6522441129233946,0,0,0,0.4382325397858904,Myanmar (Burma),63298361983.5653,29,295
MMR,2017,288024870.8050595,0,1,28,0.6744099062687468,0.66235101390833,0.8543941006439352,0.2564050609843908,0,1290.56409027458,11.5112443354616,17.8759290296388,11.651171447201,3.32532018398435,13.1925566810221,0.6744099062687468,0,0,0,0.457282353974565,Myanmar (Burma),66053040475.0257,27,322
MMR,2018,483453494.77531004,0,1,31,0.6736957136205344,0.6628189040745522,0.8424843104515903,0.2453370558140746,0,1361.56831265985,13.1133105550741,18.2458245003767,13.0290092216596,5.18037690941126,15.9980315888487,0.6736957136205344,0,0,0,0.503273723705913,Myanmar (Burma),67860515993.1186,27,349
MMR,2019,587658548.2130227,0,1,33,0.652730993094152,0.6418788366283442,0.8891112861206801,0.2542855322033897,0,1440.98988238708,15.1499301084405,20.3005698610435,15.7563358563153,8.85524051228395,15.6875742041194,0.652730993094152,0,0,0,0.5333935274933975,Myanmar (Burma),75065106243.3578,20,369
MMR,2020,632096403.829533,0,1,38,0.5966532764825732,0.5857520136848049,1.0026396682315513,0.27563324254207316,0,1301.3138635245,16.4484072533816,22.4383776159215,18.1642086527343,9.02987298277606,16.1611697620946,0.5966532764825732,0,0,0,0.5857481520167936,Myanmar (Burma),79006113670.2831,9,378
MMR,2021,799868567.864773,0,1,36,0.565218915903237,0.5527965992147581,1.033124437080672,0.28829886344224925,0,1136.99566055698,16.7228965546164,21.6511904312235,20.404919580597,9.20802209188451,15.6274541147605,0.565218915903237,0,0,0,0.5300564865397747,Myanmar (Burma),66345291149.4433,1,379
MNG,2016,866972525.2353396,0,1,24,0.5927037468249031,0.5749952140781598,0.9533163351474279,0.29996859274188414,0,3817.91962716702,NA,NA,NA,NA,NA,0.5927037468249031,0,0,0,0.4260140128523698,Mongolia,11181350649.3573,12,206
MNG,2017,1475391133.879304,0,1,24,0.6115241776039849,0.5946339244563321,0.9263793767412274,0.2914926638104817,0,3956.2049437134,23.1841004522601,26.9303333435291,30.7908312336742,14.7137102303279,20.301527001509,0.6115241776039849,0,0,0,0.4045221632667797,Mongolia,11480847740.736,12,218
MNG,2018,1401679901.3965793,0,1,27,0.6033098038966412,0.5880524886618966,0.9279387017868185,0.2815487354238484,0,4183.85566447661,27.8137311067278,29.0741936010046,35.2243859416,25.5834974738718,21.3728474104349,0.6033098038966412,0,0,0,0.4427719161780551,Mongolia,13178094720.4986,17,235
MNG,2019,1458348697.7116106,0,1,28,0.6122126195985006,0.5978501240280747,0.8991798288152613,0.2698453309421826,0,4337.8167085432,28.0114222446697,30.298508827033,31.9944301802388,27.5101732513656,22.2425767200415,0.6122126195985006,0,0,0,0.4460971402002192,Mongolia,14206359017.5143,9,244
MNG,2020,1497265804.1562397,0,1,30,0.5904078024591817,0.5762839335784639,0.9148656215992855,0.26898339582755804,0,4066.03410882791,31.2715610179669,30.985140162263,35.1787503083612,36.4624831699054,22.459870431338,0.5904078024591817,0,0,0,0.4602870464079859,Mongolia,13312981429.0891,13,257
MNG,2021,2711647048.1298904,0,1,26,0.5811665537501423,0.5644132159001479,0.892692668973838,0.27399208665435565,0,4063.53669849245,36.1466452483317,31.4497750773622,39.980009568997,46.3220256443053,26.8347707026621,0.5811665537501423,0,0,0,0.37901459590084624,Mongolia,15286441737.6686,10,267
MOZ,2016,218707123.38185263,0,1,27,0.6924604695914296,0.680632026114177,0.7811204167717906,0.23700214802159583,0,620.779714954555,NA,NA,NA,NA,NA,0.6924604695914296,0,0,0,0.4798015077804202,Mozambique,12069051237.1711,3,113
MOZ,2017,240357110.50960302,0,1,28,0.7143922069679979,0.7038141405594052,0.745951312338161,0.2238612036147024,0,618.397694360334,6.49948716621279,9.41532753952591,8.03995831914925,2.38905187787612,6.15361092829987,0.7143922069679979,0,0,0,0.457282353974565,Mozambique,13264640645.7768,7,120
MOZ,2018,258713940.83048788,0,1,32,0.7282169856364733,0.7194497916247466,0.7089285349280314,0.20455353633706985,0,621.153734194787,6.71871203920586,12.3537119197018,6.87602028186694,0.758262181664075,6.88685377359061,0.7282169856364733,0,0,0,0.5147800485392644,Mozambique,15017358952.8452,6,126
MOZ,2019,257098567.50827006,0,1,32,0.740788625759188,0.7324269685256134,0.6850467146573382,0.19766269960268373,0,617.13932000195,7.40860919653409,12.336277049078,7.27823483530493,1.82889668562488,8.19102821612861,0.740788625759188,0,0,0,0.5147828220222248,Mozambique,15512759046.672,7,133
MOZ,2020,253761743.72696698,0,1,33,0.7326805143552604,0.7243267804288622,0.6785851158136346,0.19407511749496326,0,591.804059985932,7.7637992838389,12.4217244768538,7.32425324543592,1.88920028492094,9.42001912814496,0.7326805143552604,0,0,0,0.5119878903798474,Mozambique,14235420174.1884,4,137
